Opening port
Port open
Debug on
Debug on
Compiled: Apr  3 2015, 14:43:17,
sampRate: 250 sampFreq: 250 sampIntUSec: 4000
MinCumCuts: 6 MinMinorDisplacements (M): 2 NumSecondsDisplacementLifetime (N): 8

Not logging to SD card
Logging to serial
Sample,I,Q,SumI,SumQ,CompI,CompQ,IsCut,CurrCuts,RunCuts,Disp,Conf
3910,18,23,68511,70052,1,6,0,0,9,0,0
3911,19,19,68530,70071,2,2,0,0,9,0,0
3912,18,14,68548,70085,1,-3,0,0,9,0,0
3913,17,18,68565,70103,0,1,0,0,9,0,0
3914,18,23,68583,70126,1,6,0,0,9,0,0
3915,20,18,68603,70144,3,1,0,0,9,0,0
3916,18,16,68621,70160,1,-1,0,0,9,0,0
3917,17,19,68638,70179,0,2,0,0,9,0,0
3918,18,21,68656,70200,1,4,0,0,9,0,0
3919,20,18,68676,70218,3,1,0,0,9,0,0
3920,18,18,68694,70236,1,1,0,0,9,0,0
3921,16,19,68710,70255,-1,2,0,0,9,0,0
3922,18,19,68728,70274,1,2,0,0,9,0,0
3923,21,18,68749,70292,4,1,0,0,9,0,0
3924,18,19,68767,70311,1,2,0,0,9,0,0
3925,16,19,68783,70330,-1,2,0,0,9,0,0
3926,18,19,68801,70349,1,2,0,0,9,0,0
3927,22,19,68823,70368,5,2,0,0,9,0,0
3928,19,19,68842,70387,2,2,0,0,9,0,0
3929,15,19,68857,70406,-2,2,0,0,9,0,0
3930,18,19,68875,70425,1,2,0,0,9,0,0
3931,22,19,68897,70444,5,2,0,0,9,0,0
3932,18,20,68915,70464,1,3,0,0,9,0,0
3933,14,19,68929,70483,-3,2,0,0,9,0,0
3934,18,18,68947,70501,1,1,0,0,9,0,0
3935,23,19,68970,70520,6,2,0,0,9,0,0
3936,18,20,68988,70540,1,3,0,0,9,0,0
3937,15,19,69003,70559,-2,2,0,0,9,0,0
3938,19,17,69022,70576,2,0,0,0,9,0,0
3939,23,18,69045,70594,6,1,0,0,9,0,0
3940,19,20,69064,70614,2,3,0,0,9,0,0
3941,15,18,69079,70632,-2,1,0,0,9,0,0
3942,19,17,69098,70649,2,0,0,0,9,0,0
3943,21,18,69119,70667,4,1,0,0,9,0,0
3944,18,21,69137,70688,1,4,0,0,9,0,0
3945,18,19,69155,70707,1,2,0,0,9,0,0
3946,19,17,69174,70724,2,0,0,0,9,0,0
3947,18,19,69192,70743,1,2,0,0,9,0,0
3948,18,20,69210,70763,1,3,0,0,9,0,0
3949,19,18,69229,70781,2,1,0,0,9,0,0
3950,18,16,69247,70797,1,-1,0,0,9,0,0
3951,18,18,69265,70815,1,1,0,0,9,0,0
3952,18,23,69283,70838,1,6,0,0,9,0,0
3953,19,19,69302,70857,2,2,0,0,9,0,0
3954,18,16,69320,70873,1,-1,0,0,9,0,0
3955,18,19,69338,70892,1,2,0,0,9,0,0
3956,18,23,69356,70915,1,6,0,0,9,0,0
3957,19,19,69375,70934,2,2,0,0,9,0,0
3958,18,15,69393,70949,1,-2,0,0,9,0,0
3959,18,19,69411,70968,1,2,0,0,9,0,0
3960,18,23,69429,70991,1,6,0,0,9,0,0
3961,20,19,69449,71010,3,2,0,0,9,0,0
3962,19,15,69468,71025,2,-2,0,0,9,0,0
3963,17,19,69485,71044,0,2,0,0,9,0,0
3964,18,23,69503,71067,1,6,0,0,9,0,0
3965,21,19,69524,71086,4,2,0,0,9,0,0
3966,19,16,69543,71102,2,-1,0,0,9,0,0
3967,16,19,69559,71121,-1,2,0,0,9,0,0
3968,18,22,69577,71143,1,5,0,0,9,0,0
3969,20,19,69597,71162,3,2,0,0,9,0,0
3970,18,17,69615,71179,1,0,0,0,9,0,0
3971,16,19,69631,71198,-1,2,0,0,9,0,0
3972,18,18,69649,71216,1,1,0,0,9,0,0
3973,20,17,69669,71233,3,0,0,0,9,0,0
3974,18,19,69687,71252,1,2,0,0,9,0,0
3975,15,18,69702,71270,-2,1,0,0,9,0,0
3976,17,19,69719,71289,0,2,0,0,9,0,0
3977,21,19,69740,71308,4,2,0,0,9,0,0
3978,18,19,69758,71327,1,2,0,0,9,0,0
3979,14,19,69772,71346,-3,2,0,0,9,0,0
3980,17,18,69789,71364,0,1,0,0,9,0,0
3981,22,18,69811,71382,5,1,0,0,9,0,0
3982,18,20,69829,71402,1,3,0,0,9,0,0
3983,13,19,69842,71421,-4,2,0,0,9,0,0
3984,17,17,69859,71438,0,0,0,0,9,0,0
3985,22,18,69881,71456,5,1,0,0,9,0,0
3986,17,19,69898,71475,0,2,0,0,9,0,0
3987,13,18,69911,71493,-4,1,0,0,9,0,0
3988,17,17,69928,71510,0,0,0,0,9,0,0
3989,23,18,69951,71528,6,1,0,0,9,0,0
3990,18,20,69969,71548,1,3,0,0,9,0,0
3991,13,18,69982,71566,-4,1,0,0,9,0,0
3992,18,16,70000,71582,1,-1,-1,-1,8,0,0
3993,21,18,70021,71600,4,1,0,-1,8,0,0
3994,17,21,70038,71621,0,4,0,-1,8,0,0
3995,16,18,70054,71639,-1,1,0,-1,8,0,0
3996,18,17,70072,71656,1,0,0,-1,8,0,0
3997,19,19,70091,71675,2,2,0,-1,8,0,0
3998,17,21,70108,71696,0,4,0,-1,8,0,0
3999,18,19,70126,71715,1,2,0,-1,8,0,0
4000,18,16,70144,71731,1,-1,0,0,8,0,0
4001,18,18,70162,71749,1,1,0,0,8,0,0
4002,18,22,70180,71771,1,5,0,0,8,0,0
4003,18,19,70198,71790,1,2,0,0,8,0,0
4004,18,13,70216,71803,1,-4,0,0,8,0,0
4005,18,17,70234,71820,1,0,0,0,8,0,0
4006,18,22,70252,71842,1,5,0,0,8,0,0
4007,18,17,70270,71859,1,0,0,0,8,0,0
4008,18,14,70288,71873,1,-3,0,0,8,0,0
4009,18,18,70306,71891,1,1,0,0,8,0,0
4010,18,23,70324,71914,1,6,0,0,8,0,0
4011,19,18,70343,71932,2,1,0,0,8,0,0
4012,18,15,70361,71947,1,-2,0,0,8,0,0
4013,17,19,70378,71966,0,2,0,0,8,0,0
4014,18,23,70396,71989,1,6,0,0,8,0,0
4015,19,19,70415,72008,2,2,0,0,8,0,0
4016,18,14,70433,72022,1,-3,0,0,8,0,0
4017,17,18,70450,72040,0,1,0,0,8,0,0
4018,18,22,70468,72062,1,5,0,0,8,0,0
4019,20,18,70488,72080,3,1,0,0,8,0,0
4020,18,17,70506,72097,1,0,0,0,8,0,0
4021,16,19,70522,72116,-1,2,0,0,8,0,0
4022,18,20,70540,72136,1,3,0,0,8,0,0
4023,20,18,70560,72154,3,1,0,0,8,0,0
4024,18,18,70578,72172,1,1,0,0,8,0,0
4025,16,19,70594,72191,-1,2,0,0,8,0,0
4026,18,19,70612,72210,1,2,0,0,8,0,0
4027,21,18,70633,72228,4,1,0,0,8,0,0
4028,18,19,70651,72247,1,2,0,0,8,0,0
4029,15,19,70666,72266,-2,2,0,0,8,0,0
4030,18,19,70684,72285,1,2,0,0,8,0,0
4031,23,19,70707,72304,6,2,0,0,8,0,0
4032,19,19,70726,72323,2,2,0,0,8,0,0
4033,15,19,70741,72342,-2,2,0,0,8,0,0
4034,19,19,70760,72361,2,2,0,0,8,0,0
4035,23,19,70783,72380,6,2,0,0,8,0,0
4036,19,19,70802,72399,2,2,0,0,8,0,0
4037,14,19,70816,72418,-3,2,0,0,8,0,0
4038,18,18,70834,72436,1,1,0,0,8,0,0
4039,23,18,70857,72454,6,1,0,0,8,0,0
4040,18,20,70875,72474,1,3,0,0,8,0,0
4041,15,19,70890,72493,-2,2,0,0,8,0,0
4042,19,18,70909,72511,2,1,0,0,8,0,0
4043,22,19,70931,72530,5,2,0,0,8,0,0
4044,18,21,70949,72551,1,4,0,0,8,0,0
4045,16,19,70965,72570,-1,2,0,0,8,0,0
4046,19,18,70984,72588,2,1,0,0,8,0,0
4047,20,19,71004,72607,3,2,0,0,8,0,0
4048,18,22,71022,72629,1,5,0,0,8,0,0
4049,19,20,71041,72649,2,3,0,0,8,0,0
4050,19,17,71060,72666,2,0,0,0,8,0,0
4051,19,19,71079,72685,2,2,0,0,8,0,0
4052,19,23,71098,72708,2,6,0,0,8,0,0
4053,19,20,71117,72728,2,3,0,0,8,0,0
4054,19,16,71136,72744,2,-1,0,0,8,0,0
4055,19,19,71155,72763,2,2,0,0,8,0,0
4056,19,23,71174,72786,2,6,0,0,8,0,0
4057,19,19,71193,72805,2,2,0,0,8,0,0
4058,19,15,71212,72820,2,-2,0,0,8,0,0
4059,18,19,71230,72839,1,2,0,0,8,0,0
4060,18,23,71248,72862,1,6,0,0,8,0,0
4061,20,19,71268,72881,3,2,0,0,8,0,0
4062,19,15,71287,72896,2,-2,0,0,8,0,0
4063,18,19,71305,72915,1,2,0,0,8,0,0
4064,19,24,71324,72939,2,7,0,0,8,0,0
4065,20,19,71344,72958,3,2,0,0,8,0,0
4066,19,15,71363,72973,2,-2,0,0,8,0,0
4067,17,19,71380,72992,0,2,0,0,8,0,0
4068,18,23,71398,73015,1,6,0,0,8,0,0
4069,21,19,71419,73034,4,2,0,0,8,0,0
4070,19,16,71438,73050,2,-1,0,0,8,0,0
4071,17,19,71455,73069,0,2,0,0,8,0,0
4072,19,21,71474,73090,2,4,0,0,8,0,0
4073,21,18,71495,73108,4,1,0,0,8,0,0
4074,19,19,71514,73127,2,2,0,0,8,0,0
4075,16,20,71530,73147,-1,3,0,0,8,0,0
4076,18,19,71548,73166,1,2,0,0,8,0,0
4077,21,19,71569,73185,4,2,0,0,8,0,0
4078,18,19,71587,73204,1,2,0,0,8,0,0
4079,15,19,71602,73223,-2,2,0,0,8,0,0
4080,18,19,71620,73242,1,2,0,0,8,0,0
4081,23,19,71643,73261,6,2,0,0,8,0,0
4082,19,20,71662,73281,2,3,0,0,8,0,0
4083,14,19,71676,73300,-3,2,0,0,8,0,0
4084,18,18,71694,73318,1,1,0,0,8,0,0
4085,23,19,71717,73337,6,2,0,0,8,0,0
4086,18,20,71735,73357,1,3,0,0,8,0,0
4087,14,19,71749,73376,-3,2,0,0,8,0,0
4088,18,19,71767,73395,1,2,0,0,8,0,0
4089,23,19,71790,73414,6,2,0,0,8,0,0
4090,18,20,71808,73434,1,3,0,0,8,0,0
4091,14,19,71822,73453,-3,2,0,0,8,0,0
4092,18,18,71840,73471,1,1,0,0,8,0,0
4093,23,19,71863,73490,6,2,0,0,8,0,0
4094,18,21,71881,73511,1,4,0,0,8,0,0
4095,15,19,71896,73530,-2,2,0,0,8,0,0
4096,19,17,71915,73547,2,0,0,0,8,0,0
4097,21,19,71936,73566,4,2,0,0,8,0,0
4098,18,21,71954,73587,1,4,0,0,8,0,0
4099,17,19,71971,73606,0,2,0,0,8,0,0
4100,19,17,71990,73623,2,0,0,0,8,0,0
4101,19,19,72009,73642,2,2,0,0,8,0,0
4102,18,22,72027,73664,1,5,0,0,8,0,0
4103,19,19,72046,73683,2,2,0,0,8,0,0
4104,19,16,72065,73699,2,-1,0,0,8,0,0
4105,18,19,72083,73718,1,2,0,0,8,0,0
4106,18,23,72101,73741,1,6,0,0,8,0,0
4107,19,19,72120,73760,2,2,0,0,8,0,0
4108,18,16,72138,73776,1,-1,0,0,8,0,0
4109,19,19,72157,73795,2,2,0,0,8,0,0
4110,19,23,72176,73818,2,6,0,0,8,0,0
4111,19,19,72195,73837,2,2,0,0,8,0,0
4112,19,15,72214,73852,2,-2,0,0,8,0,0
4113,18,19,72232,73871,1,2,0,0,8,0,0
4114,18,24,72250,73895,1,7,0,0,8,0,0
4115,20,19,72270,73914,3,2,0,0,8,0,0
4116,19,15,72289,73929,2,-2,0,0,8,0,0
4117,18,19,72307,73948,1,2,0,0,8,0,0
4118,19,24,72326,73972,2,7,0,0,8,0,0
4119,20,19,72346,73991,3,2,0,0,8,0,0
4120,19,15,72365,74006,2,-2,0,0,8,0,0
4121,17,19,72382,74025,0,2,0,0,8,0,0
4122,18,22,72400,74047,1,5,0,0,8,0,0
4123,21,18,72421,74065,4,1,0,0,8,0,0
4124,19,18,72440,74083,2,1,0,0,8,0,0
4125,16,20,72456,74103,-1,3,0,0,8,0,0
4126,18,20,72474,74123,1,3,0,0,8,0,0
4127,22,19,72496,74142,5,2,0,0,8,0,0
4128,19,19,72515,74161,2,2,0,0,8,0,0
4129,16,19,72531,74180,-1,2,0,0,8,0,0
4130,19,20,72550,74200,2,3,0,0,8,0,0
4131,22,19,72572,74219,5,2,0,0,8,0,0
4132,19,20,72591,74239,2,3,0,0,8,0,0
4133,15,20,72606,74259,-2,3,0,0,8,0,0
4134,18,19,72624,74278,1,2,0,0,8,0,0
4135,23,19,72647,74297,6,2,0,0,8,0,0
4136,19,20,72666,74317,2,3,0,0,8,0,0
4137,15,19,72681,74336,-2,2,0,0,8,0,0
4138,19,19,72700,74355,2,2,0,0,8,0,0
4139,23,19,72723,74374,6,2,0,0,8,0,0
4140,19,20,72742,74394,2,3,0,0,8,0,0
4141,15,19,72757,74413,-2,2,0,0,8,0,0
4142,19,18,72776,74431,2,1,0,0,8,0,0
4143,23,19,72799,74450,6,2,0,0,8,0,0
4144,19,21,72818,74471,2,4,0,0,8,0,0
4145,15,19,72833,74490,-2,2,0,0,8,0,0
4146,19,18,72852,74508,2,1,0,0,8,0,0
4147,23,19,72875,74527,6,2,0,0,8,0,0
4148,19,21,72894,74548,2,4,0,0,8,0,0
4149,17,19,72911,74567,0,2,0,0,8,0,0
4150,20,17,72931,74584,3,0,0,0,8,0,0
4151,19,19,72950,74603,2,2,0,0,8,0,0
4152,18,21,72968,74624,1,4,0,0,8,0,0
4153,19,19,72987,74643,2,2,0,0,8,0,0
4154,19,16,73006,74659,2,-1,0,0,8,0,0
4155,19,18,73025,74677,2,1,0,0,8,0,0
4156,19,22,73044,74699,2,5,0,0,8,0,0
4157,19,19,73063,74718,2,2,0,0,8,0,0
4158,19,15,73082,74733,2,-2,0,0,8,0,0
4159,18,18,73100,74751,1,1,0,0,8,0,0
4160,18,24,73118,74775,1,7,0,0,8,0,0
4161,20,19,73138,74794,3,2,0,0,8,0,0
4162,19,15,73157,74809,2,-2,0,0,8,0,0
4163,18,19,73175,74828,1,2,0,0,8,0,0
4164,19,24,73194,74852,2,7,0,0,8,0,0
4165,20,19,73214,74871,3,2,0,0,8,0,0
4166,19,15,73233,74886,2,-2,0,0,8,0,0
4167,18,19,73251,74905,1,2,0,0,8,0,0
4168,19,24,73270,74929,2,7,0,0,8,0,0
4169,21,19,73291,74948,4,2,0,0,8,0,0
4170,19,16,73310,74964,2,-1,0,0,8,0,0
4171,17,20,73327,74984,0,3,0,0,8,0,0
4172,19,23,73346,75007,2,6,0,0,8,0,0
4173,21,19,73367,75026,4,2,0,0,8,0,0
4174,19,17,73386,75043,2,0,0,0,8,0,0
4175,17,20,73403,75063,0,3,0,0,8,0,0
4176,19,21,73422,75084,2,4,0,0,8,0,0
4177,21,19,73443,75103,4,2,0,0,8,0,0
4178,19,19,73462,75122,2,2,0,0,8,0,0
4179,15,20,73477,75142,-2,3,0,0,8,0,0
4180,18,19,73495,75161,1,2,0,0,8,0,0
4181,22,19,73517,75180,5,2,0,0,8,0,0
4182,18,20,73535,75200,1,3,0,0,8,0,0
4183,15,19,73550,75219,-2,2,0,0,8,0,0
4184,18,19,73568,75238,1,2,0,0,8,0,0
4185,23,19,73591,75257,6,2,0,0,8,0,0
4186,19,20,73610,75277,2,3,0,0,8,0,0
4187,14,19,73624,75296,-3,2,0,0,8,0,0
4188,18,19,73642,75315,1,2,0,0,8,0,0
4189,24,19,73666,75334,7,2,0,0,8,0,0
4190,19,20,73685,75354,2,3,0,0,8,0,0
4191,14,19,73699,75373,-3,2,0,0,8,0,0
4192,19,19,73718,75392,2,2,0,0,8,0,0
4193,24,19,73742,75411,7,2,0,0,8,0,0
4194,19,21,73761,75432,2,4,0,0,8,0,0
4195,14,20,73775,75452,-3,3,0,0,8,0,0
4196,19,18,73794,75470,2,1,0,0,8,0,0
4197,23,19,73817,75489,6,2,0,0,8,0,0
4198,18,21,73835,75510,1,4,0,0,8,0,0
4199,16,19,73851,75529,-1,2,0,0,8,0,0
4200,19,17,73870,75546,2,0,0,0,8,0,0
4201,21,19,73891,75565,4,2,0,0,8,0,0
4202,18,22,73909,75587,1,5,0,0,8,0,0
4203,18,19,73927,75606,1,2,0,0,8,0,0
4204,19,17,73946,75623,2,0,0,0,8,0,0
4205,19,19,73965,75642,2,2,0,0,8,0,0
4206,18,23,73983,75665,1,6,0,0,8,0,0
4207,19,20,74002,75685,2,3,0,0,8,0,0
4208,19,16,74021,75701,2,-1,0,0,8,0,0
4209,19,19,74040,75720,2,2,0,0,8,0,0
4210,19,23,74059,75743,2,6,0,0,8,0,0
4211,19,19,74078,75762,2,2,0,0,8,0,0
4212,19,15,74097,75777,2,-2,0,0,8,0,0
4213,19,19,74116,75796,2,2,0,0,8,0,0
4214,19,24,74135,75820,2,7,0,0,8,0,0
4215,20,19,74155,75839,3,2,0,0,8,0,0
4216,19,15,74174,75854,2,-2,0,0,8,0,0
4217,18,19,74192,75873,1,2,0,0,8,0,0
4218,19,24,74211,75897,2,7,0,0,8,0,0
4219,20,19,74231,75916,3,2,0,0,8,0,0
4220,19,15,74250,75931,2,-2,0,0,8,0,0
4221,18,19,74268,75950,1,2,0,0,8,0,0
4222,19,23,74287,75973,2,6,0,0,8,0,0
4223,20,19,74307,75992,3,2,0,0,8,0,0
4224,19,16,74326,76008,2,-1,0,0,8,0,0
4225,17,19,74343,76027,0,2,0,0,8,0,0
4226,18,22,74361,76049,1,5,0,0,8,0,0
4227,21,19,74382,76068,4,2,0,0,8,0,0
4228,19,19,74401,76087,2,2,0,0,8,0,0
4229,17,20,74418,76107,0,3,0,0,8,0,0
4230,19,19,74437,76126,2,2,0,0,8,0,0
4231,22,19,74459,76145,5,2,0,0,8,0,0
4232,19,19,74478,76164,2,2,0,0,8,0,0
4233,16,19,74494,76183,-1,2,0,0,8,0,0
4234,19,19,74513,76202,2,2,0,0,8,0,0
4235,23,19,74536,76221,6,2,0,0,8,0,0
4236,19,20,74555,76241,2,3,0,0,8,0,0
4237,15,19,74570,76260,-2,2,0,0,8,0,0
4238,19,19,74589,76279,2,2,0,0,8,0,0
4239,23,19,74612,76298,6,2,0,0,8,0,0
4240,19,20,74631,76318,2,3,0,0,8,0,0
4241,15,19,74646,76337,-2,2,0,0,8,0,0
4242,19,19,74665,76356,2,1,0,0,8,0,0
4243,23,19,74688,76375,6,1,0,0,8,0,0
4244,19,20,74707,76395,2,2,0,0,8,0,0
4245,14,19,74721,76414,-3,1,0,0,8,0,0
4246,18,18,74739,76432,1,0,0,0,8,0,0
4247,23,19,74762,76451,6,1,0,0,8,0,0
4248,18,21,74780,76472,1,3,0,0,8,0,0
4249,16,19,74796,76491,-1,1,0,0,8,0,0
4250,19,19,74815,76510,2,1,0,0,8,0,0
4251,22,20,74837,76530,5,2,0,0,8,0,0
4252,19,21,74856,76551,2,3,0,0,8,0,0
4253,18,20,74874,76571,1,2,0,0,8,0,0
4254,20,17,74894,76588,3,-1,0,0,8,0,0
4255,19,19,74913,76607,2,1,0,0,8,0,0
4256,18,23,74931,76630,1,5,0,0,8,0,0
4257,19,20,74950,76650,2,2,0,0,8,0,0
4258,19,17,74969,76667,2,-1,0,0,8,0,0
4259,19,20,74988,76687,2,2,0,0,8,0,0
4260,19,22,75007,76709,2,4,0,0,8,0,0
4261,19,19,75026,76728,2,1,0,0,8,0,0
4262,19,16,75045,76744,2,-2,0,0,8,0,0
4263,18,19,75063,76763,1,1,0,0,8,0,0
4264,18,23,75081,76786,1,5,0,0,8,0,0
4265,20,19,75101,76805,3,1,0,0,8,0,0
4266,19,16,75120,76821,2,-2,0,0,8,0,0
4267,18,19,75138,76840,1,1,0,0,8,0,0
4268,19,23,75157,76863,2,5,0,0,8,0,0
4269,20,19,75177,76882,3,1,0,0,8,0,0
4270,19,15,75196,76897,2,-3,0,0,8,0,0
4271,18,19,75214,76916,1,1,0,0,8,0,0
4272,19,24,75233,76940,2,6,0,0,8,0,0
4273,21,19,75254,76959,4,1,0,0,8,0,0
4274,19,16,75273,76975,2,-2,0,0,8,0,0
4275,17,20,75290,76995,0,2,0,0,8,0,0
4276,19,22,75309,77017,2,4,0,0,8,0,0
4277,21,19,75330,77036,4,1,0,0,8,0,0
4278,19,18,75349,77054,2,0,0,0,8,0,0
4279,17,20,75366,77074,0,2,0,0,8,0,0
4280,19,20,75385,77094,2,2,0,0,8,0,0
4281,21,19,75406,77113,4,1,0,0,8,0,0
4282,19,19,75425,77132,2,1,0,0,8,0,0
4283,16,19,75441,77151,-1,1,0,0,8,0,0
4284,18,19,75459,77170,1,1,0,0,8,0,0
4285,23,19,75482,77189,6,1,0,0,8,0,0
4286,19,20,75501,77209,2,2,0,0,8,0,0
4287,15,19,75516,77228,-2,1,0,0,8,0,0
4288,19,19,75535,77247,2,1,0,0,8,0,0
4289,23,19,75558,77266,6,1,0,0,8,0,0
4290,19,20,75577,77286,2,2,0,0,8,0,0
4291,14,19,75591,77305,-3,1,0,0,8,0,0
4292,18,18,75609,77323,1,0,0,0,8,0,0
4293,24,19,75633,77342,7,1,0,0,8,0,0
4294,19,20,75652,77362,2,2,0,0,8,0,0
4295,14,19,75666,77381,-3,1,0,0,8,0,0
4296,19,18,75685,77399,2,0,0,0,8,0,0
4297,23,19,75708,77418,6,1,0,0,8,0,0
4298,18,20,75726,77438,1,2,0,0,8,0,0
4299,14,19,75740,77457,-3,1,0,0,8,0,0
4300,18,18,75758,77475,1,0,0,0,8,0,0
4301,22,19,75780,77494,5,1,0,0,8,0,0
4302,18,21,75798,77515,1,3,0,0,8,0,0
4303,16,19,75814,77534,-1,1,0,0,8,0,0
4304,19,17,75833,77551,2,-1,0,0,8,0,0
4305,20,19,75853,77570,3,1,0,0,8,0,0
4306,18,22,75871,77592,1,4,0,0,8,0,0
4307,18,19,75889,77611,1,1,0,0,8,0,0
4308,19,17,75908,77628,2,-1,0,0,8,0,0
4309,19,19,75927,77647,2,1,0,0,8,0,0
4310,18,23,75945,77670,1,5,0,0,8,0,0
4311,18,20,75963,77690,1,2,0,0,8,0,0
4312,18,15,75981,77705,1,-3,0,0,8,0,0
4313,18,19,75999,77724,1,1,0,0,8,0,0
4314,18,24,76017,77748,1,6,0,0,8,0,0
4315,19,19,76036,77767,2,1,0,0,8,0,0
4316,18,15,76054,77782,1,-3,0,0,8,0,0
4317,18,19,76072,77801,1,1,0,0,8,0,0
4318,18,24,76090,77825,1,6,0,0,8,0,0
4319,19,19,76109,77844,2,1,0,0,8,0,0
4320,18,15,76127,77859,1,-3,0,0,8,0,0
4321,18,19,76145,77878,1,1,0,0,8,0,0
4322,18,24,76163,77902,1,6,0,0,8,0,0
4323,20,19,76183,77921,3,1,0,0,8,0,0
4324,19,15,76202,77936,2,-3,0,0,8,0,0
4325,17,19,76219,77955,0,1,0,0,8,0,0
4326,18,23,76237,77978,1,5,0,0,8,0,0
4327,20,19,76257,77997,3,1,0,0,8,0,0
4328,18,16,76275,78013,1,-2,0,0,8,0,0
4329,17,19,76292,78032,0,1,0,0,8,0,0
4330,18,20,76310,78052,1,2,0,0,8,0,0
4331,21,18,76331,78070,4,0,0,0,8,0,0
4332,19,19,76350,78089,2,1,0,0,8,0,0
4333,16,19,76366,78108,-1,1,0,0,8,0,0
4334,18,19,76384,78127,1,1,0,0,8,0,0
4335,21,19,76405,78146,4,1,0,0,8,0,0
4336,18,19,76423,78165,1,1,0,0,8,0,0
4337,15,19,76438,78184,-2,1,0,0,8,0,0
4338,18,19,76456,78203,1,1,0,0,8,0,0
4339,23,19,76479,78222,6,1,0,0,8,0,0
4340,19,19,76498,78241,2,1,0,0,8,0,0
4341,14,19,76512,78260,-3,1,0,0,8,0,0
4342,18,19,76530,78279,1,1,0,0,8,0,0
4343,23,19,76553,78298,6,1,0,0,8,0,0
4344,18,20,76571,78318,1,2,0,0,8,0,0
4345,15,19,76586,78337,-2,1,0,0,8,0,0
4346,19,18,76605,78355,2,0,0,0,8,0,0
4347,23,19,76628,78374,6,1,0,0,8,0,0
4348,19,20,76647,78394,2,2,0,0,8,0,0
4349,15,19,76662,78413,-2,1,0,0,8,0,0
4350,19,17,76681,78430,2,-1,0,0,8,0,0
4351,23,18,76704,78448,6,0,0,0,8,0,0
4352,19,21,76723,78469,2,3,0,0,8,0,0
4353,16,19,76739,78488,-1,1,0,0,8,0,0
4354,19,17,76758,78505,2,-1,0,0,8,0,0
4355,20,19,76778,78524,3,1,0,0,8,0,0
4356,18,21,76796,78545,1,3,0,0,8,0,0
4357,18,19,76814,78564,1,1,0,0,8,0,0
4358,19,16,76833,78580,2,-2,0,0,8,0,0
4359,18,18,76851,78598,1,0,0,0,8,0,0
4360,18,21,76869,78619,1,3,0,0,8,0,0
4361,19,18,76888,78637,2,0,0,0,8,0,0
4362,18,16,76906,78653,1,-2,0,0,8,0,0
4363,18,18,76924,78671,1,0,0,0,8,0,0
4364,18,23,76942,78694,1,5,0,0,8,0,0
4365,19,19,76961,78713,2,1,0,0,8,0,0
4366,18,16,76979,78729,1,-2,0,0,8,0,0
4367,18,19,76997,78748,1,1,0,0,8,0,0
4368,18,23,77015,78771,1,5,0,0,8,0,0
4369,20,19,77035,78790,3,1,0,0,8,0,0
4370,19,15,77054,78805,2,-3,0,0,8,0,0
4371,18,19,77072,78824,1,1,0,0,8,0,0
4372,19,23,77091,78847,2,5,0,0,8,0,0
4373,20,19,77111,78866,3,1,0,0,8,0,0
4374,19,15,77130,78881,2,-3,0,0,8,0,0
4375,17,19,77147,78900,0,1,0,0,8,0,0
4376,18,23,77165,78923,1,5,0,0,8,0,0
4377,20,19,77185,78942,3,1,0,0,8,0,0
4378,18,16,77203,78958,1,-2,0,0,8,0,0
4379,16,19,77219,78977,-1,1,1,1,9,0,0
4380,18,21,77237,78998,1,3,0,1,9,0,0
4381,21,18,77258,79016,4,0,0,1,9,0,0
4382,18,18,77276,79034,1,0,0,1,9,0,0
4383,16,19,77292,79053,-1,1,0,1,9,0,0
4384,18,20,77310,79073,1,2,0,1,9,0,0
4385,21,19,77331,79092,4,1,0,1,9,0,0
4386,18,19,77349,79111,1,1,0,1,9,0,0
4387,15,19,77364,79130,-2,1,0,1,9,0,0
4388,18,18,77382,79148,1,0,0,1,9,0,0
4389,22,18,77404,79166,5,0,0,1,9,0,0
4390,18,19,77422,79185,1,1,0,1,9,0,0
4391,14,18,77436,79203,-3,0,0,1,9,0,0
4392,18,19,77454,79222,1,1,0,1,9,0,0
4393,23,19,77477,79241,6,1,0,1,9,0,0
4394,18,20,77495,79261,1,2,0,1,9,0,0
4395,14,19,77509,79280,-3,1,0,1,9,0,0
4396,18,18,77527,79298,1,0,0,1,9,0,0
4397,23,19,77550,79317,6,1,0,1,9,0,0
4398,18,20,77568,79337,1,2,0,1,9,0,0
4399,14,19,77582,79356,-3,1,0,1,9,0,0
4400,18,18,77600,79374,1,0,0,1,9,0,0
4401,23,19,77623,79393,6,1,0,1,9,0,0
4402,18,20,77641,79413,1,2,0,1,9,0,0
4403,14,19,77655,79432,-3,1,0,1,9,0,0
4404,18,17,77673,79449,1,-1,-1,0,8,0,0
4405,21,18,77694,79467,4,0,0,0,8,0,0
4406,17,21,77711,79488,0,3,0,0,8,0,0
4407,17,19,77728,79507,0,1,0,0,8,0,0
4408,19,17,77747,79524,2,-1,0,0,8,0,0
4409,19,19,77766,79543,2,1,0,0,8,0,0
4410,18,21,77784,79564,1,3,0,0,8,0,0
4411,18,19,77802,79583,1,1,0,0,8,0,0
4412,18,16,77820,79599,1,-2,0,0,8,0,0
4413,18,18,77838,79617,1,0,0,0,8,0,0
4414,18,22,77856,79639,1,4,0,0,8,0,0
4415,18,19,77874,79658,1,1,0,0,8,0,0
